1.437038834951459876e+03 3.470388349514560105e+03
2.469593220338980245e+03 9.089830508474580029e+02
4.405457943925229301e+03 3.154224299065419928e+03
2.607705128205130222e+03 9.848974358974360257e+02
4.429285046728969974e+03 9.591869158878500912e+02
5.926197674418599490e+03 3.151465116279069662e+03
4.410348484848490443e+03 9.428181818181820972e+02
4.302810344827589688e+03 9.276379310344830174e+02
4.771964028776979831e+03 3.508611510791369710e+03
1.408647540983609815e+03 2.441663934426230298e+03
5.910083333333330302e+03 3.129141666666670062e+03
5.445433333333329756e+03 3.101183333333330211e+03
2.018756756756760296e+03 4.096081081081079901e+03
1.518685185185190221e+03 3.826194444444439796e+03
4.746475524475519705e+03 3.546307692307689649e+03
3.604162162162160257e+03 1.468063063063060099e+03
3.881022556390979389e+03 1.863375939849619954e+03
4.822887931034480061e+03 3.724965517241379530e+03
1.646175438596490267e+03 4.229456140350879650e+03
4.837208695652170718e+03 3.523260869565220219e+03
4.727379746835439619e+03 3.529746835443039345e+03
4.441937500000000000e+03 9.149531250000000000e+02
4.440701754385960157e+03 7.916666666666669698e+02
2.536896774193550300e+03 9.516709677419349873e+02
3.532291262135920533e+03 4.156815533980579858e+03
3.815366666666670426e+03 1.939644444444439614e+03
5.673752136752139450e+03 1.473051282051280168e+03
1.547188034188030088e+03 3.652632478632479888e+03
1.587918032786889853e+03 3.801262295081970024e+03
4.466080745341610054e+03 1.001919254658390059e+03
4.828883116883120238e+03 3.413025974025969845e+03
4.775574074074070268e+03 3.544888888888889596e+03
4.905250000000000000e+03 4.238500000000000000e+03
5.651301204819279519e+03 1.457542168674699951e+03
3.786258741258739519e+03 3.102741258741260481e+03
1.412089430894309999e+03 3.307544715447150338e+03
5.910377358490570259e+03 3.059754716981130514e+03
3.463033653846149718e+03 4.393884615384620702e+03
1.346603448275860046e+03 2.696896551724139499e+03
3.662073529411760319e+03 2.011014705882349745e+03
1.402451923076919911e+03 2.916471153846149718e+03
4.721389473684210316e+03 3.512873684210529973e+03
3.763349999999999909e+03 2.022216666666669880e+03
4.732097560975610577e+03 3.554548780487800286e+03
3.422269230769230489e+03 1.256794871794870005e+03
5.904093750000000000e+03 3.078953125000000000e+03
4.911024390243900598e+03 3.554743902439020530e+03
4.919941176470589198e+03 3.652541176470589562e+03
4.789373626373630032e+03 3.557362637362639816e+03
5.946189655172409402e+03 3.041551724137930250e+03
5.450215053763439755e+03 2.304397849462369777e+03
5.658147727272729753e+03 1.423261363636359874e+03
6.019537037037040136e+03 3.217259259259260034e+03
4.707730158730159928e+03 3.498047619047619719e+03
1.565102803738320063e+03 3.877429906542060053e+03
4.839936708860759609e+03 3.730379746835440073e+03
4.860399999999999636e+03 3.716676190476189731e+03
5.583619047619050434e+03 2.523928571428569740e+03
4.818938461538459705e+03 3.689876923076920320e+03
1.594127272727269883e+03 3.874509090909089991e+03
2.510431372549019670e+03 4.031480392156860489e+03
3.764015151515150137e+03 1.868787878787879890e+03
5.020493506493509813e+03 4.502649350649349799e+03
4.826901098901099431e+03 3.708153846153850282e+03
4.987820512820509975e+03 3.593320512820510430e+03
2.598529411764709948e+03 1.011549019607839909e+03
2.776796296296300170e+03 8.115740740740739056e+02
1.427396039603959935e+03 3.089990099009899950e+03
4.904256198347109603e+03 3.694768595041320168e+03
2.446338235294119841e+03 1.494058823529410120e+03
5.035671755725189541e+03 1.633290076335880030e+03
3.838599999999999909e+03 1.955422222222219943e+03
4.852326797385620011e+03 3.653777777777779647e+03
3.801433962264149613e+03 1.970358490566039791e+03
4.419560439560440500e+03 9.922417582417580206e+02
5.448210526315790048e+03 2.338451127819550038e+03
4.391500000000000000e+03 7.903181818181820972e+02
5.350982142857139479e+03 3.838446428571429351e+03
4.352694117647060011e+03 9.051647058823530188e+02
4.312265060240960338e+03 8.703554216867469222e+02
4.895698630136989777e+03 3.731630136986299931e+03
4.927136986301370598e+03 2.161465753424659852e+03
4.134936708860759609e+03 7.594430379746839890e+02
2.720182539682539755e+03 3.201579365079370291e+03
1.561634615384620020e+03 4.034525641025639743e+03
5.614972602739730064e+03 1.442849315068489886e+03
4.309338461538460251e+03 3.473746153846149809e+03
4.719787356321839980e+03 3.724224137931029873e+03
3.479118181818179892e+03 4.179527272727270429e+03
4.307357142857139479e+03 1.007750000000000000e+03
3.709550000000000182e+03 1.968059999999999945e+03
2.588174603174599724e+03 9.379523809523809632e+02
2.591454545454550043e+03 1.862618181818179892e+03
4.667826666666670462e+03 3.562800000000000182e+03
4.007458064516129980e+03 1.232954838709679962e+03
3.756311258278150035e+03 2.394463576158939759e+03
1.560712643678160020e+03 3.175229885057470256e+03
5.096732394366199514e+03 1.384591549295769937e+03
4.132553672316379561e+03 2.321819209039550060e+03
2.009866666666669971e+03 3.076766666666670062e+03
1.893200000000000045e+03 3.885757142857140025e+03
5.634000000000000000e+03 3.453884615384619792e+03
1.598957894736839989e+03 3.922657894736839808e+03
2.546555555555560204e+03 4.424285714285710128e+03
