1.632019999999999982e+03 -1.305700000000000045e+03
1.589470000000000027e+03 -6.695099999999999909e+02
1.539890000000000100e+03 -1.185900000000000091e+03
1.513940000000000055e+03 -7.102400000000000091e+02
1.477849999999999909e+03 -7.638700000000000045e+02
1.304029999999999973e+03 -1.142400000000000091e+03
1.291339999999999918e+03 -9.577100000000000364e+02
1.282490000000000009e+03 -1.725400000000000091e+03
1.218730000000000018e+03 -8.065599999999999454e+02
1.192589999999999918e+03 -1.800099999999999909e+03
1.202119999999999891e+03 -1.886000000000000000e+03
1.183069999999999936e+03 -9.509700000000000273e+02
1.162460000000000036e+03 -5.935099999999999909e+02
1.128819999999999936e+03 -1.596500000000000000e+03
1.115859999999999900e+03 -1.021399999999999977e+03
1.102880000000000109e+03 -1.696000000000000000e+03
1.074920000000000073e+03 -3.911600000000000250e+02
1.045900000000000091e+03 -5.978099999999999454e+02
1.037400000000000091e+03 -1.865200000000000045e+03
1.024700000000000045e+03 -4.695400000000000205e+02
1.017799999999999955e+03 -1.636599999999999909e+03
1.006000000000000000e+03 -3.441200000000000045e+02
9.928999999999999773e+02 -1.293299999999999955e+03
9.807999999999999545e+02 -1.378900000000000091e+03
9.386000000000000227e+02 -1.594200000000000045e+03
9.227999999999999545e+02 -8.222300000000000182e+02
9.232999999999999545e+02 -5.603600000000000136e+02
9.125000000000000000e+02 -7.422999999999999545e+02
9.131000000000000227e+02 -1.751599999999999909e+03
8.820000000000000000e+02 -6.683600000000000136e+02
8.105000000000000000e+02 -2.415699999999999932e+02
8.008999999999999773e+02 -6.241100000000000136e+02
8.023999999999999773e+02 -1.031200000000000045e+02
7.982000000000000455e+02 -4.493899999999999864e+02
7.527000000000000455e+02 -1.342599999999999909e+03
7.045000000000000000e+02 -4.078600000000000136e+02
6.182000000000000455e+02 -8.947000000000000455e+02
6.106000000000000227e+02 -1.272799999999999955e+03
6.128999999999999773e+02 -1.363799999999999955e+03
5.653999999999999773e+02 -4.212699999999999818e+02
5.536000000000000227e+02 -2.714200000000000159e+02
5.318999999999999773e+02 -1.069000000000000000e+03
4.606000000000000227e+02 -4.265899999999999750e+02
4.173999999999999773e+02 -6.697100000000000364e+02
3.593000000000000114e+02 -7.826100000000000136e+02
3.481000000000000227e+02 -2.282500000000000000e+02
3.541999999999999886e+02 -4.428600000000000136e+02
3.413999999999999773e+02 -9.732100000000000364e+02
3.210000000000000000e+02 -1.201200000000000045e+03
3.213999999999999773e+02 -8.547699999999999818e+02
1.924970000000000027e+03 -8.558400000000000318e+02
1.838049999999999955e+03 -4.695699999999999932e+02
1.831190000000000055e+03 -1.090200000000000045e+03
1.801579999999999927e+03 -2.675600000000000023e+02
1.785950000000000045e+03 -9.812500000000000000e+02
1.769950000000000045e+03 -3.905899999999999750e+02
1.734440000000000055e+03 -1.117000000000000000e+03
1.687250000000000000e+03 -5.205099999999999909e+02
1.664569999999999936e+03 -9.802400000000000091e+02
1.657900000000000091e+03 -7.999600000000000364e+02
1.508519999999999982e+03 -5.273099999999999454e+02
1.482670000000000073e+03 -6.211000000000000227e+02
1.369490000000000009e+03 -5.711299999999999955e+02
1.839069999999999936e+03 -1.458000000000000000e+03
1.802319999999999936e+03 -1.738700000000000045e+03
1.805000000000000000e+03 -1.561700000000000045e+03
1.812680000000000064e+03 -1.319200000000000045e+03
1.797440000000000055e+03 -1.875400000000000091e+03
1.712559999999999945e+03 -1.428900000000000091e+03
1.679390000000000100e+03 -1.521999999999999886e+02
1.649390000000000100e+03 -3.341600000000000250e+02
1.632029999999999973e+03 -1.623400000000000091e+03
1.575960000000000036e+03 -2.284499999999999886e+02
1.575839999999999918e+03 -1.829599999999999909e+03
1.556420000000000073e+03 -1.741799999999999955e+03
1.566089999999999918e+03 -1.418099999999999909e+03
1.551130000000000109e+03 -3.638700000000000045e+02
1.492650000000000091e+03 -2.918899999999999864e+02
1.474759999999999991e+03 -1.745000000000000000e+03
1.466009999999999991e+03 -1.617599999999999909e+03
1.449259999999999991e+03 -1.238000000000000000e+03
1.457750000000000000e+03 -1.875900000000000091e+03
1.457650000000000091e+03 -4.028000000000000114e+02
1.444819999999999936e+03 -2.387199999999999989e+02
1.440750000000000000e+03 -1.298299999999999955e+03
1.427059999999999945e+03 -1.401000000000000000e+03
1.414829999999999927e+03 -3.129300000000000068e+02
1.400119999999999891e+03 -4.483600000000000136e+02
1.357529999999999973e+03 -6.999199999999999591e+02
1.351500000000000000e+03 -1.923799999999999955e+03
1.339720000000000027e+03 -3.709399999999999977e+02
1.298049999999999955e+03 -7.818799999999999955e+02
1.244380000000000109e+03 -1.912899999999999920e+02
1.232849999999999909e+03 -1.960000000000000000e+03
1.228130000000000109e+03 -7.393799999999999955e+02
1.210650000000000091e+03 -3.748100000000000023e+02
1.208000000000000000e+03 -1.502400000000000091e+03
1.171890000000000100e+03 -2.660000000000000000e+02
1.156029999999999973e+03 -1.357200000000000045e+03
1.142250000000000000e+03 -4.468999999999999773e+02
1.109019999999999982e+03 -1.308900000000000091e+03
1.124849999999999909e+03 -7.456799999999999500e+02
1.106509999999999991e+03 -1.460799999999999955e+03
1.064339999999999918e+03 -7.997899999999999636e+02
9.922999999999999545e+02 -9.968999999999999773e+02
9.905000000000000000e+02 -8.868099999999999454e+02
9.696000000000000227e+02 -1.198500000000000000e+03
9.562999999999999545e+02 -1.131599999999999966e+02
9.393999999999999773e+02 -2.807500000000000000e+02
9.075000000000000000e+02 -1.444000000000000000e+03
8.943999999999999773e+02 -2.349600000000000080e+02
8.911000000000000227e+02 -4.046499999999999773e+02
8.742999999999999545e+02 -1.127000000000000000e+03
7.865000000000000000e+02 -9.211299999999999955e+02
7.757000000000000455e+02 -7.960599999999999454e+02
4.908000000000000114e+02 -1.336000000000000000e+03
4.218999999999999773e+02 -1.794599999999999909e+03
2.700000000000000000e+02 -1.383299999999999955e+03
2.060500000000000000e+03 -1.378700000000000045e+03
2.042000000000000000e+03 -1.547500000000000000e+03
1.956099999999999909e+03 -1.634000000000000000e+03
3.393859999999999673e+03 -6.812999999999999545e+02
3.287809999999999945e+03 -7.737699999999999818e+02
3.266510000000000218e+03 -8.612599999999999909e+02
3.221550000000000182e+03 -6.824600000000000364e+02
3.168220000000000255e+03 -4.955600000000000023e+02
3.158130000000000109e+03 -5.948600000000000136e+02
3.135920000000000073e+03 -8.376299999999999955e+02
3.049369999999999891e+03 -6.675900000000000318e+02
3.010140000000000327e+03 -5.756399999999999864e+02
3.008720000000000255e+03 -8.305499999999999545e+02
2.918180000000000291e+03 -8.226599999999999682e+02
2.864300000000000182e+03 -9.261900000000000546e+02
3.706849999999999909e+03 -1.601599999999999909e+03
3.668400000000000091e+03 -1.354500000000000000e+03
3.640050000000000182e+03 -1.800299999999999955e+03
3.637050000000000182e+03 -1.675200000000000045e+03
3.568869999999999891e+03 -1.597599999999999909e+03
3.565480000000000018e+03 -9.115900000000000318e+02
3.533099999999999909e+03 -1.512500000000000000e+03
3.434980000000000018e+03 -1.083200000000000045e+03
3.431150000000000091e+03 -1.606299999999999955e+03
3.374500000000000000e+03 -1.456599999999999909e+03
3.308359999999999673e+03 -1.464700000000000045e+03
3.285920000000000073e+03 -1.080900000000000091e+03
3.300260000000000218e+03 -1.255099999999999909e+03
3.289829999999999927e+03 -1.814400000000000091e+03
3.271150000000000091e+03 -1.320500000000000000e+03
3.244579999999999927e+03 -3.766600000000000250e+02
3.199550000000000182e+03 -3.019100000000000250e+02
3.199349999999999909e+03 -1.376299999999999955e+03
3.184260000000000218e+03 -1.224700000000000045e+03
3.156529999999999745e+03 -4.070799999999999841e+02
3.142659999999999854e+03 -1.439599999999999909e+03
3.051309999999999945e+03 -1.660599999999999909e+03
3.042659999999999854e+03 -1.213599999999999909e+03
3.014079999999999927e+03 -1.581200000000000045e+03
3.010079999999999927e+03 -1.496799999999999955e+03
2.998769999999999982e+03 -3.753700000000000045e+02
3.001559999999999945e+03 -4.510500000000000114e+02
2.992900000000000091e+03 -5.081999999999999886e+02
2.981619999999999891e+03 -1.402500000000000000e+03
2.952300000000000182e+03 -1.159900000000000091e+03
2.891760000000000218e+03 -1.495099999999999909e+03
2.874760000000000218e+03 -3.669399999999999977e+02
2.874900000000000091e+03 -1.388500000000000000e+03
2.867599999999999909e+03 -5.135299999999999727e+02
2.855859999999999673e+03 -1.039799999999999955e+03
2.845400000000000091e+03 -2.899200000000000159e+02
2.831500000000000000e+03 -1.555400000000000091e+03
2.802300000000000182e+03 -3.979300000000000068e+02
2.784699999999999818e+03 -1.816799999999999955e+03
2.782699999999999818e+03 -1.311799999999999955e+03
2.778300000000000182e+03 -1.223200000000000045e+03
2.766099999999999909e+03 -1.954900000000000091e+03
2.769199999999999818e+03 -1.410200000000000045e+03
2.760800000000000182e+03 -1.675700000000000045e+03
2.752800000000000182e+03 -1.002100000000000023e+03
2.744300000000000182e+03 -1.103799999999999955e+03
2.735099999999999909e+03 -2.472299999999999898e+02
2.728199999999999818e+03 -1.534700000000000045e+03
2.714400000000000091e+03 -4.931700000000000159e+02
2.708699999999999818e+03 -1.761999999999999886e+02
2.688400000000000091e+03 -1.197799999999999955e+03
2.673500000000000000e+03 -1.370700000000000045e+03
2.675900000000000091e+03 -3.248299999999999841e+02
2.674599999999999909e+03 -1.443599999999999909e+03
2.648199999999999818e+03 -4.277099999999999795e+02
2.646800000000000182e+03 -1.535099999999999909e+03
2.608500000000000000e+03 -9.002699999999999818e+02
2.590400000000000091e+03 -2.248799999999999955e+02
2.566699999999999818e+03 -1.461099999999999909e+03
2.560000000000000000e+03 -1.021700000000000045e+03
2.553099999999999909e+03 -1.117700000000000045e+03
2.558300000000000182e+03 -4.400099999999999909e+02
2.552400000000000091e+03 -1.737599999999999909e+03
2.530900000000000091e+03 -9.456499999999999773e+02
2.510000000000000000e+03 -3.689499999999999886e+02
2.521599999999999909e+03 -5.617699999999999818e+02
2.468400000000000091e+03 -1.802900000000000091e+03
2.477099999999999909e+03 -1.326700000000000045e+03
2.455000000000000000e+03 -1.687200000000000045e+03
2.441599999999999909e+03 -5.146000000000000227e+02
2.430500000000000000e+03 -1.241099999999999909e+03
2.424800000000000182e+03 -8.617500000000000000e+02
2.396099999999999909e+03 -5.907200000000000273e+02
2.397099999999999909e+03 -7.439400000000000546e+02
2.392599999999999909e+03 -1.463200000000000045e+03
2.385900000000000091e+03 -1.109000000000000000e+03
2.371699999999999818e+03 -4.646899999999999977e+02
2.348300000000000182e+03 -9.182200000000000273e+02
2.342400000000000091e+03 -1.748900000000000091e+03
2.308000000000000000e+03 -1.205400000000000091e+03
2.298500000000000000e+03 -7.431699999999999591e+02
2.271199999999999818e+03 -1.087200000000000045e+03
2.244300000000000182e+03 -8.566299999999999955e+02
2.249300000000000182e+03 -5.317100000000000364e+02
2.231900000000000091e+03 -1.751500000000000000e+03
2.227099999999999909e+03 -6.538899999999999864e+02
2.228900000000000091e+03 -1.625700000000000045e+03
2.212800000000000182e+03 -7.513999999999999773e+02
2.197400000000000091e+03 -1.164099999999999909e+03
2.180000000000000000e+03 -1.536799999999999955e+03
2.131699999999999818e+03 -1.020700000000000045e+03
2.110199999999999818e+03 -9.182400000000000091e+02
2.021900000000000091e+03 -1.046500000000000000e+03
5.389949999999999818e+03 -1.033099999999999909e+03
5.354079999999999927e+03 -7.942699999999999818e+02
5.313569999999999709e+03 -8.924900000000000091e+02
5.164890000000000327e+03 -1.037700000000000045e+03
5.192130000000000109e+03 -1.174900000000000091e+03
5.093369999999999891e+03 -8.643500000000000227e+02
5.074180000000000291e+03 -1.112099999999999909e+03
5.045880000000000109e+03 -1.240799999999999955e+03
5.017840000000000146e+03 -1.365400000000000091e+03
4.998390000000000327e+03 -7.134600000000000364e+02
4.916000000000000000e+03 -1.351700000000000045e+03
4.877149999999999636e+03 -8.742400000000000091e+02
4.864250000000000000e+03 -1.231799999999999955e+03
4.831449999999999818e+03 -1.699299999999999955e+03
4.801420000000000073e+03 -1.336000000000000000e+03
4.741630000000000109e+03 -5.687100000000000364e+02
4.732180000000000291e+03 -1.744900000000000091e+03
4.704430000000000291e+03 -1.145700000000000045e+03
4.677579999999999927e+03 -1.047900000000000091e+03
4.636500000000000000e+03 -4.930400000000000205e+02
4.631199999999999818e+03 -9.992999999999999545e+02
4.612399999999999636e+03 -1.623099999999999909e+03
4.600699999999999818e+03 -1.437799999999999955e+03
4.586699999999999818e+03 -7.521799999999999500e+02
4.511300000000000182e+03 -4.901800000000000068e+02
4.434800000000000182e+03 -1.073599999999999909e+03
4.438100000000000364e+03 -1.585500000000000000e+03
4.416600000000000364e+03 -7.611499999999999773e+02
4.366399999999999636e+03 -5.297200000000000273e+02
4.386600000000000364e+03 -8.721799999999999500e+02
4.353199999999999818e+03 -8.003700000000000045e+02
4.289199999999999818e+03 -1.122900000000000091e+03
4.276300000000000182e+03 -1.281700000000000045e+03
4.227199999999999818e+03 -1.487700000000000045e+03
4.187600000000000364e+03 -1.168700000000000045e+03
4.162300000000000182e+03 -1.620900000000000091e+03
4.140500000000000000e+03 -9.981200000000000045e+02
4.072000000000000000e+03 -9.065700000000000500e+02
4.023300000000000182e+03 -1.769799999999999955e+03
4.004800000000000182e+03 -9.744900000000000091e+02
4.007000000000000000e+03 -1.879200000000000045e+03
3.934900000000000091e+03 -1.473700000000000045e+03
3.855300000000000182e+03 -8.738999999999999773e+02
3.867300000000000182e+03 -1.327799999999999955e+03
5.404800000000000182e+03 -1.507299999999999955e+03
5.268440000000000509e+03 -1.522700000000000045e+03
5.243449999999999818e+03 -1.655500000000000000e+03
5.218409999999999854e+03 -1.415400000000000091e+03
5.147069999999999709e+03 -1.309200000000000045e+03
5.123670000000000073e+03 -1.484799999999999955e+03
5.082819999999999709e+03 -1.668200000000000045e+03
4.954050000000000182e+03 -1.474099999999999909e+03
4.211199999999999818e+03 -8.764600000000000364e+02
4.156300000000000182e+03 -1.734500000000000000e+03
4.022400000000000091e+03 -1.652799999999999955e+03
4.017900000000000091e+03 -1.371299999999999955e+03
5.492050000000000182e+03 -7.077200000000000273e+02
5.482779999999999745e+03 -5.209500000000000455e+02
